Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2/27/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Iceland,ISL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.17399979,10.45300007,9.19299984,9.06099987,9.572999954,9.977000237,9.085000038,8.647999763,8.916999817,8.713000298,7.711999893,7.368999958,6.984000206,6.321000099,6.53000021,6.31400013,5.919000149,4.604000092,4.834000111,5.586999893,5.488999844,5.548999786,4.445000172,4.534999847,4.238999844,3.894999981,3.756999969,3.720999956,3.684999943
Iceland,ISL,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.36699963,15.43599987,14.2840004,13.29699993,14.15100002,14.34200001,13.23200035,11.81200027,12.57400036,12.64000034,11.47799969,10.85999966,10.52099991,9.545999527,9.588999748,9.328000069,8.892999649,6.652999878,7.304999828,8.607000351,8.725999832,8.654999733,6.265999794,6.828999996,6.493000031,5.419000149,5.366000175,5.330999851,5.293000221
Iceland,ISL,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.118999958,4.491000175,3.292999983,4.217000008,4.372000217,4.925000191,4.238999844,4.93599987,4.743999958,4.276000023,3.388000011,3.447999954,2.987999916,2.763000011,3.069000006,2.858999968,2.50999999,2.263999939,2.122999907,2.23300004,1.911000013,2.14199996,2.447000027,1.985000014,1.743999958,2.180999994,1.958999991,1.925999999,1.891000032
Iceland,ISL,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Financial intermediary services indirectly Measured (FISIM) (constant LCU),NV.FSM.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Financial intermediary services indirectly Measured (FISIM) (current LCU),NV.FSM.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.294558887,8.195138557,7.615570069,7.018158867,7.508370193,7.5529309,6.32067391,5.306222088,4.818398423,4.761758862,4.22772854,4.909867621,5.740636307,6.319029669,6.576860451,6.565814488,5.83867047,5.176968556,5.250786904,4.592044665,,,
Iceland,ISL,"Agriculture, forestry, and fishing, value added (constant LCU)",NV.AGR.TOTL.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42554E+11,1.34656E+11,1.307E+11,1.27438E+11,1.28542E+11,1.31151E+11,1.26395E+11,1.30277E+11,1.2796E+11,1.22877E+11,1.18941E+11,1.21305E+11,1.2202E+11,1.08928E+11,1.02612E+11,1.13724E+11,1.15862E+11,1.14738E+11,1.20139E+11,1.1919E+11,,,
Iceland,ISL,"Agriculture, forestry, and fishing, value added (annual % growth)",NV.AGR.TOTL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.540469967,-2.938030469,-2.495444527,0.866151312,2.029635109,-3.626568774,3.07127093,-1.778410397,-3.972398681,-3.20285251,1.986960096,0.5895904,-10.72951175,-5.797940405,10.82948318,1.87943343,-0.969958058,4.707270741,-0.790118932,,,
Iceland,ISL,"Agriculture, forestry, and fishing, value added (constant 2010 US$)",NV.AGR.TOTL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131607707,1068911322,1037506382,1011615985,1020378111,1041088063,1003332288,1034147341,1015755957,975406081.1,944165263,962925450,968602766,864676418.5,814542995,902753791.7,919720448.2,910799545.6,953673346.1,946138192.5,,,
Iceland,ISL,"Agriculture, forestry, and fishing, value added (current LCU)",NV.AGR.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44585303800,49394273100,49422310900,49676642400,60022184600,64348221300,55341338900,51527912200,51021139900,57533864600,58264058300,77317123900,93437846900,1.057E+11,1.15601E+11,1.20924E+11,1.14377E+11,1.07348E+11,1.20139E+11,1.14927E+11,,,
Iceland,ISL,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628809589.8,696102825.2,683239177.8,631889722.2,616088591.6,702018632.6,721445187.7,734102638.9,810094676.7,819804283.3,909594228.4,879124162.1,755734843.7,864676418.5,996956587.6,966755663.9,936144253.3,919330699.9,910705192.1,951289109.7,,,
Iceland,ISL,"Agriculture, forestry, and fishing, value added per worker (constant 2010 US$)",NV.AGR.EMPL.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84182.86564,80262.69677,72516.64632,69959.99377,78559.34918,85079.89708,86939.56723,98489.01001,91229.75672,87484.67475,87112.97811,113437.1504,115061.6329,88740.32211,84948.89267,91465.90441,113179.4248,106279.7116,115398.9524,120233.3094,,,
Iceland,ISL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,86.93858426,80.10973955,70.76075151,72.09101003,71.47009743,73.83652348,67.68289346,65.63538163,69.03938314,73.62412483,69.92941797,69.66834663,68.06685206,76.07469873,74.94070633,79.14159647,72.23513774,68.57658826,63.46745999,63.8507192,65.01312613,62.90343636,59.78952719,61.46578111,65.4025685,66.44834166,70.98946262,70.50288379,71.96795655,69.51235536,71.31564011,74.98420614,69.54541727,68.28668664,70.08737153,72.59552029,78.63117804,75.11992496,83.41876296,88.47450334,94.09103731,101.8190698,104.267502,99.30630341,96.99365063,96.72570256,88.61129841,88.12612654,91.34944426,
Iceland,ISL,External balance on goods and services (% of GDP),NE.RSB.GNFS.ZS,,,,,,,,,,,1.556171195,-6.463264318,-1.874665433,-2.120115809,-9.670609194,-8.348566095,0.265535871,-0.864951208,2.813736836,1.029970657,-0.102713831,-1.558165522,-4.754707807,2.010762795,-0.159458946,0.044410549,3.682234739,-1.133618527,-0.982716241,2.115973436,1.180180255,-1.321507147,-0.178782476,3.011707893,4.964613377,3.444653286,0.491893904,0.459465257,-4.35553071,-4.525645639,-6.906644214,-0.871805063,1.518565211,-2.962694852,-5.320571433,-11.79124624,-16.9927567,-9.076538508,-2.158400161,8.815400091,9.877532592,7.703444864,5.767023513,7.679772006,6.048200572,7.152223874,6.214202935,4.082249115,3.086993668,
Iceland,ISL,External balance on goods and services (constant LCU),NE.RSB.GNFS.KN,,,,,,,,,,,-12568118600,-76010267900,-52782056400,-86060316200,-1.28716E+11,-80864650600,-42844592400,-79334747100,-52467680300,-42451547900,-44643277800,-60652777600,-88355454300,-16654011000,-40994536700,-39199375700,-20326797900,-1.0664E+11,-97621356300,-34005299200,-38591619500,-87295671300,-66390826400,-7396789200,14720170500,-11244195900,-41417071000,-54109569900,-1.67862E+11,-1.74705E+11,-2.08844E+11,-97989380800,-60057301100,-1.21585E+11,-1.71804E+11,-3.62682E+11,-4.99256E+11,-3.18241E+11,-60298740200,2.1191E+11,1.8995E+11,1.71751E+11,1.70059E+11,2.35365E+11,1.88532E+11,1.63644E+11,1.45091E+11,70621808000,90962928300,
Iceland,ISL,External balance on goods and services (current LCU),NE.RSB.GNFS.CN,,,,,,,,,,,7223700,-38179000,-13913600,-22092900,-146675000,-180798000,8087900,-38046300,191898200,103783300,-16688000,-393780200,-1886011100,1383751400,-144982000,55090100,6047582700,-2424032300,-2585189000,6857022400,4456233800,-5395201900,-729600500,12680131200,22220553600,15898200000,2433100000,2469739300,-26251938500,-29369812600,-48887308100,-6969241400,12937622700,-25940192800,-51667256500,-1.24855E+11,-2.05315E+11,-1.25087E+11,-33988959700,1.43484E+11,1.65223E+11,1.35403E+11,1.06213E+11,1.50444E+11,1.25413E+11,1.63644E+11,1.55525E+11,1.0681E+11,86517427000,
Iceland,ISL,External balance on goods and services (current US$),NE.RSB.GNFS.CD,,,,,,,,,,,8208750,-43385227.27,-15764332.65,-24512260.07,-146748374.2,-117630448.9,4439754.076,-19131241.51,70782413.04,29433720.93,-3478405.87,-54508485.37,-152694903.5,55700299.48,-4574473.791,1327226.033,147128096.4,-62673417.41,-60101106.62,120210484.2,76457502.77,-91449834.99,-12678583.53,187567026.4,317688815.7,245753319.2,36587969.92,34832010.19,-369962900.7,-406023236.2,-621849344.9,-71534719.16,141145349.7,-338163615.7,-736087835.2,-1982406802,-2925543928,-1952813896,-386466984.4,1160516823,1351610920,1167730433,849141055.6,1231337591,1074044859,1240493575,1287335818,999722130,798866908.2,
Iceland,ISL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,42.69120654,43.28650194,36.31770847,37.10556292,40.57035331,41.09254479,33.70867879,33.25016642,33.11282315,36.29707708,35.0160659,35.61325607,36.41077993,37.03196797,37.55008264,39.54859296,34.2764515,34.85510339,32.22508812,30.86737288,31.91647294,32.11247175,29.98415484,29.22703661,30.21897756,31.50184419,35.24878436,35.02170926,38.16174363,37.0190005,39.11114216,37.9280056,34.01342603,35.62469075,37.70397148,42.19338326,47.81196737,42.09823173,42.78858156,39.82955163,42.10675236,47.05781248,49.25023926,45.8132657,45.47272503,44.78673934,41.19854774,42.02193871,44.1312253,
Iceland,ISL,Imports of goods and services (constant LCU),NE.IMP.GNFS.KN,,,,,,,,,,,1.96512E+11,2.44812E+11,2.46069E+11,2.96094E+11,3.33157E+11,2.90665E+11,2.80061E+11,3.37697E+11,3.49991E+11,3.58623E+11,3.69348E+11,3.95631E+11,3.93375E+11,3.55236E+11,3.87723E+11,4.24243E+11,4.28267E+11,5.27905E+11,5.03701E+11,4.52035E+11,4.56514E+11,4.8052E+11,4.51822E+11,4.1793E+11,4.33903E+11,4.49599E+11,5.15237E+11,5.50605E+11,6.71425E+11,6.93938E+11,7.48088E+11,6.73378E+11,6.54979E+11,7.22127E+11,8.21366E+11,1.05806E+12,1.16197E+12,1.13567E+12,9.04998E+11,7.02555E+11,7.33525E+11,7.83189E+11,8.19244E+11,8.2034E+11,9.00581E+11,1.02473E+12,1.17323E+12,1.31939E+12,1.32134E+12,
Iceland,ISL,Imports of goods and services (annual % growth),NE.IMP.GNFS.KD.ZG,,,,,,,,,,,,24.57887138,0.513406796,20.32985721,12.51728206,-12.75433893,-3.648308138,20.57982926,3.640588703,2.466367707,2.990517882,7.115991967,-0.570198756,-9.695380432,9.145147238,9.41921346,0.948542507,23.26525833,-4.584886687,-10.25728877,0.990818279,5.258668875,-5.972338574,-7.501211875,3.821978186,3.617510909,14.59908843,6.864383087,21.94314876,3.353103957,7.803279226,-9.986859618,-2.732255719,10.25186018,13.74268364,28.81690858,9.8204772,-2.262790373,-20.31174096,-22.36943729,4.408208068,6.770667554,4.603620658,0.133728173,9.78145762,13.78536926,14.49150931,12.45830203,0.14756915,
Iceland,ISL,Imports of goods and services (constant 2010 US$),NE.IMP.GNFS.KD,,,,,,,,,,,1543578515,1922972693,1932845365,2325790068,2616915771,2283145464,2199849282,2652574508,2749143836,2816947832,2901189161,3107637548,3089917838,2790338548,3045519117,3332383064,3363992134,4146633594,3956515142,3550683959,3585864784,3774433540,3549011589,3282792711,3408260332,3531554521,4047129289,4324939747,5273967709,5450809329,5876151202,5289308230,5144790803,5672227563,6451743852,8310936980,9127110651,8920583270,7108657504,5518490821,5761757379,6151866816,6435075428,6443680937,7073966856,8049139309,9215581082,10363686006,10378979610,
Iceland,ISL,Imports of goods and services (current LCU),NE.IMP.GNFS.CN,,,,,,,,,,,198171300,255696700,269546800,386662600,615334200,889907300,1026725400,1462563200,2258310400,3657415300,5689088800,9000196000,14442766600,25484377200,34140988700,49058973900,56294530300,74531153500,84773141900,1.00029E+11,1.20513E+11,1.31103E+11,1.22364E+11,1.23054E+11,1.35254E+11,1.45391E+11,1.74354E+11,1.8825E+11,2.30011E+11,2.4024E+11,2.7684E+11,3.03198E+11,2.89782E+11,3.11916E+11,3.66138E+11,4.46778E+11,5.77687E+11,5.80173E+11,6.73804E+11,6.48288E+11,7.04328E+11,8.27133E+11,9.07056E+11,8.97464E+11,9.42907E+11,1.02473E+12,1.03109E+12,1.09948E+12,1.23684E+12,
Iceland,ISL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,225194659.1,290564431.8,305400861.1,429005436.6,615642021,578989785.3,563608387.8,735436818,832986758.1,1037270363,1185819743,1245839816,1169312764,1025825479,1077216882,1181924653,1369556646,1927004889,1970826752,1753605116,2067695852,2222220477,2126363946,1820239061,1933731887,2247449055,2621869173,2654991898,3241494621,3321200020,3521426235,3112128325,3161429536,4066221746,5216250753,7093775187,8231507890,9057418954,7661403284,5243422221,5761757379,7133281373,7251643774,7345477987,8075087124,7767886376,8534701349,10290959932,11420488441,
Iceland,ISL,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,,,,,,,,,,,27.76609931,37.13195206,31.64926122,35.98309504,40.39929874,39.43481429,31.9883541,33.37704812,27.564063,27.86246619,30.06944459,29.78018462,31.16874165,23.36470698,25.7552676,23.08559389,20.4866426,23.01209778,23.15876145,20.90169503,21.09290456,22.26463766,20.12279173,18.79720501,17.79023569,18.16420493,20.72474374,21.7419646,25.89280922,23.59753973,24.99279184,22.93326242,19.84933411,21.30717995,24.75706908,29.47646609,36.19366649,30.03257007,26.20144678,15.00518111,13.90408726,15.48483487,16.07580423,15.39993076,17.29270748,19.6013501,21.12968274,22.12516671,22.61508059,
Iceland,ISL,Gross capital formation (constant LCU),NE.GDI.TOTL.KN,,,,,,,,,,,1.12199E+11,1.91466E+11,1.4666E+11,1.94767E+11,2.40108E+11,2.27525E+11,1.78098E+11,2.28492E+11,1.98124E+11,2.05101E+11,2.34347E+11,2.49855E+11,2.76733E+11,1.67371E+11,2.32862E+11,2.05483E+11,1.85521E+11,2.43792E+11,2.72481E+11,2.28249E+11,2.27284E+11,2.55971E+11,2.21991E+11,2.16238E+11,2.00607E+11,2.15472E+11,2.54127E+11,2.82686E+11,3.71154E+11,3.57083E+11,4.03791E+11,3.76958E+11,3.34936E+11,3.63202E+11,4.60031E+11,6.03498E+11,7.57497E+11,6.79691E+11,5.61031E+11,2.84992E+11,2.63329E+11,2.96855E+11,3.14548E+11,3.12014E+11,3.69909E+11,4.48483E+11,5.26431E+11,5.84508E+11,6.04924E+11,
Iceland,ISL,Gross capital formation (annual % growth),NE.GDI.TOTL.KD.ZG,,,,,,,,,,,,70.6486188,-23.40170425,32.80242525,23.2794567,-5.24061757,-21.72360042,28.2956203,-13.29089636,3.52149806,14.25960927,6.617465441,10.75732162,-39.51906428,39.1296802,-11.75759714,-9.714789021,31.40939416,11.7679416,-16.23326659,-0.422542464,12.62148453,-13.27494495,-2.591583256,-7.228471824,7.410073408,17.93953307,11.2380811,31.29543285,-3.791008873,13.08044423,-6.645444834,-11.14746923,8.439006106,26.65994086,31.18644068,25.51763162,-10.27138411,-17.45794862,-49.20217817,-7.601056398,12.73141656,5.960315702,-0.805605381,18.55523857,21.24132696,17.38038405,11.03220375,3.492813611,
Iceland,ISL,Gross capital formation (constant 2010 US$),NE.GDI.TOTL.KD,,,,,,,,,,,810653137,1383368382,1059636604,1407223109,1734817004,1643901879,1286787203,1650891625,1431473330,1481882635,1693193309,1805239791,1999435241,1209277143,1682463422,1484646151,1340415909,1761432426,1968716765,1649129724,1642161451,1849426604,1603916241,1562349416,1449415429,1556818176,1836104087,2042446954,2681639569,2579978375,2917451007,2723573410,2419963902,2624184804,3323790920,4360363004,5473024373,4910869017,4053532027,2059105977,1902592170,2144819105,2272657095,2254348447,2672648180,3240354118,3803540108,4223154403,4370661315,
Iceland,ISL,Gross capital formation (current LCU),NE.GDI.TOTL.CN,,,,,,,,,,,128889400,219341300,234898000,374965800,612739800,854007200,974326400,1468144300,1879882300,2807515600,4885407200,7526059900,12363450100,16078945800,23417000400,28637063000,33646596200,49207089500,60922749500,67734021900,79644540600,90897893100,82119899100,79141481900,79625311300,83833738500,1.02513E+11,1.16868E+11,1.56063E+11,1.5314E+11,1.76907E+11,1.83329E+11,1.69109E+11,1.86557E+11,2.40412E+11,3.12121E+11,4.37309E+11,4.13891E+11,4.12602E+11,2.44233E+11,2.32576E+11,2.72176E+11,2.96073E+11,3.01679E+11,3.58576E+11,4.48483E+11,5.2882E+11,5.78893E+11,6.3382E+11,
Iceland,ISL,Gross capital formation (current US$),NE.GDI.TOTL.CD,,,,,,,,,,,146465227.3,249251477.3,266143213.2,416027737.7,613046323.2,555632530.9,534844595.7,738243224.2,693402050.8,796232444.7,1018302318,1041784544,1000967502,647227599.1,738853475.6,689921701.3,818568326.4,1272250564,1416346992,1187445380,1366495331,1540738879,1427033014,1170676564,1138408669,1295896359,1541544417,1648255927,2199359721,2117079024,2250260872,1881756091,1844926503,2432013208,3425078981,4955739682,6231252710,6461496319,4691435030,1975380010,1902592170,2347276219,2367013996,2469150597,3070854438,3399690681,4377230308,5418341255,5852438149,
Iceland,ISL,Changes in inventories (constant LCU),NE.GDI.STKB.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Changes in inventories (current LCU),NE.GDI.STKB.CN,,,,,,,,,,,-3042800,14462400,-10838200,-3431100,25829000,37868000,-18819100,67346500,-40687600,51215600,80000000,253000000,913000000,-1070000000,786000000,-978000000,-2094000000,-416000000,1850000000,-578000000,-1796092300,1233241800,121946500,2307301500,260069400,3051999100,25313800,102000000,906000000,120000000,2671994600,-2168482300,72689300,-1225193500,-1284139400,-1971748400,3927070400,6607835600,9698650600,-2120711200,-2525354500,1526130500,1799771600,-4952848800,2044999000,3489102000,2926190400,754259600,10726174200,
Iceland,ISL,Changes in inventories (current US$),NE.GDI.STKB.CD,,,,,,,,,,,-3457727.273,16434545.45,-12279854.97,-3806834.572,25841920.96,24637605.73,-10330515.45,33864584.9,-15007782.82,14525127.62,16675004.17,35021178.82,73918147.59,-43070829.38,24799881.36,-23561893.34,-50943699.18,-10755690.69,43009252.8,-10132920.07,-30816321.17,20903714.3,2119117.087,34130063.37,3718230.48,47177599.29,380658.6466,1438558.733,12768062.37,1658941.07,33987923.58,-22258057,793017.1489,-15971965.48,-18294747.1,-31306687.5,55957115.99,103158779.2,110277227.8,-17152528.66,-20658680.32,13161512.12,14388643.26,-40537603.7,17513448.37,26448879.32,24221115.01,7059739.999,99041151.79,
Iceland,ISL,Gross fixed capital formation (% of GDP),NE.GDI.FTOT.ZS,,,,,,,,,,,28.64736308,34.53506701,33.46351095,36.53444472,38.66487243,37.64381003,32.84769895,31.80317261,28.37743999,27.42275575,29.65865082,28.79033097,28.7089209,25.24545424,24.90069294,24.09468896,22.03542336,23.34650728,22.47446367,21.20731867,21.73706442,22.03145804,20.18811532,18.26765593,17.81200627,17.50293015,20.71962611,21.72298873,25.74249229,23.57905379,24.6153006,23.2045249,19.84080212,21.44711233,24.8893132,29.66267197,35.86862989,29.55309549,25.58555359,15.13547341,14.05506028,15.39800919,15.97808237,15.65276114,17.1940851,19.44885571,21.01276304,22.09633909,22.23236427,
Iceland,ISL,Gross fixed capital formation (constant LCU),NE.GDI.FTOT.KN,,,,,,,,,,,1.18988E+11,1.6938E+11,1.70863E+11,2.09195E+11,2.25773E+11,2.05852E+11,2.00257E+11,2.23268E+11,2.10897E+11,2.07164E+11,2.36054E+11,2.3885E+11,2.39E+11,2.0858E+11,2.28122E+11,2.30469E+11,2.26893E+11,2.69462E+11,2.68912E+11,2.47764E+11,2.55221E+11,2.61828E+11,2.34719E+11,2.11709E+11,2.11264E+11,2.07646E+11,2.53983E+11,2.82487E+11,3.68838E+11,3.56541E+11,3.99054E+11,3.82871E+11,3.35846E+11,3.67003E+11,4.64683E+11,6.12301E+11,7.57313E+11,6.74765E+11,5.51717E+11,2.87399E+11,2.64216E+11,2.94531E+11,3.09718E+11,3.16433E+11,3.66706E+11,4.44994E+11,5.24126E+11,5.84797E+11,5.96819E+11,
Iceland,ISL,Gross fixed capital formation (annual % growth),NE.GDI.FTOT.KD.ZG,,,,,,,,,,,,42.3508146,0.875657321,22.43384682,7.924844868,-8.82345467,-2.717943994,11.49085219,-5.54104143,-1.770159421,13.94553678,1.184491567,0.062913626,-12.72791849,9.368984868,1.02881283,-1.551892357,18.76207041,-0.204334446,-7.864214766,3.009819786,2.58886173,-10.35398429,-9.802931823,-0.210369899,-1.712455705,22.31505114,11.22300936,30.56818627,-3.334145977,11.92392587,-4.055324706,-12.28218777,9.277003331,26.61558671,31.76753893,23.68302187,-10.90003232,-18.23574604,-47.90828998,-8.066314694,11.47359827,5.156123336,2.168222253,15.88730686,21.34894235,17.78289457,11.5755396,2.05571278,
Iceland,ISL,Gross fixed capital formation (constant 2010 US$),NE.GDI.FTOT.KD,,,,,,,,,,,866122050.1,1232931794,1243728051,1522744097,1643419205,1498412856,1457686834,1625187473,1535135162,1507960822,1718254053,1738606628,1739700448,1518272793,1660519542,1677603180,1651568584,1961437045,1957429153,1803492721,1857774602,1905869817,1708536356,1541049702,1537807797,1511473520,1848759609,2056246072,2684803202,2595287944,2904748155,2786951185,2444652608,2671443111,3382463369,4456988737,5512538354,4911669892,4015990244,2091997992,1923250851,2143916927,2254459928,2303341630,2669280583,3239143755,3815157274,4256782315,4344289533,
Iceland,ISL,Gross fixed capital formation (current LCU),NE.GDI.FTOT.CN,,,,,,,,,,,132980200,204001300,248363200,380711200,586433600,815220900,1000501000,1398914800,1935355000,2763208900,4818665200,7275903700,11387733100,17373224100,22640010800,29888818500,36190263400,49922162000,59122597000,68724425700,82076819000,89945911000,82386480700,76911932400,79722751800,80781739400,1.02487E+11,1.16766E+11,1.55157E+11,1.5302E+11,1.74235E+11,1.85498E+11,1.69036E+11,1.87782E+11,2.41696E+11,3.14093E+11,4.33382E+11,4.07283E+11,4.02903E+11,2.46354E+11,2.35102E+11,2.7065E+11,2.94273E+11,3.06631E+11,3.56531E+11,4.44994E+11,5.25894E+11,5.78139E+11,6.23094E+11,
Iceland,ISL,Gross fixed capital formation (current US$),NE.GDI.FTOT.CD,,,,,,,,,,,151113863.6,231819659.1,281399501.5,422402307.8,586726963.5,530397462.6,549212823.2,703431789.6,713863376.5,783666732.8,1004390779,1007157014,921971671.5,699326328,714337890.5,720078889,880451715.4,1290738782,1374496606,1204808153,1408226969,1524602577,1431665517,1137696624,1139801783,1248718760,1541163758,1646817368,2186591659,2115420537,2216272922,1904014146,1844133484,2447985167,3443374627,4987045601,6175293052,6358337541,4581157803,1992532538,1923250851,2334114707,2352625353,2509688202,3053340989,3373241802,4353009193,5411281515,5753396998,
Iceland,ISL,"Gross fixed capital formation, private sector (% of GDP)",NE.GDI.FPRV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Gross fixed capital formation, private sector (current LCU)",NE.GDI.FPRV.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,,,,,,,,,,,44.24737773,36.82323762,34.44304304,34.98544711,30.89974412,32.74397869,33.97421466,32.38521521,35.92655999,37.32704774,34.91335207,34.05509055,31.65607213,39.04273076,37.39062369,39.59300351,37.95868624,33.72148487,31.24237188,32.98334632,33.09665319,30.7909646,29.80537236,32.2387445,35.18359094,34.94649747,35.74067826,35.48117452,33.80621292,32.49335486,32.20449795,37.05620054,35.53199124,32.6619959,32.38340005,30.40213702,30.81921067,33.02169322,40.6301814,48.64495172,51.98428495,54.76125734,55.01726277,53.49303771,51.5209256,51.93896322,47.41275067,46.10418783,47.21821897,
Iceland,ISL,Exports of goods and services (constant LCU),NE.EXP.GNFS.KN,,,,,,,,,,,1.83944E+11,1.68802E+11,1.93287E+11,2.10034E+11,2.04441E+11,2.09801E+11,2.37216E+11,2.58362E+11,2.97524E+11,3.16172E+11,3.24705E+11,3.34978E+11,3.0502E+11,3.38582E+11,3.46728E+11,3.85044E+11,4.0794E+11,4.21265E+11,4.06079E+11,4.18029E+11,4.17922E+11,3.93224E+11,3.85431E+11,4.10533E+11,4.48623E+11,4.38355E+11,4.7382E+11,4.96495E+11,5.03563E+11,5.19233E+11,5.39244E+11,5.75388E+11,5.94922E+11,6.00542E+11,6.49563E+11,6.95377E+11,6.62709E+11,8.17431E+11,8.44699E+11,9.14464E+11,9.23475E+11,9.5494E+11,9.89303E+11,1.0557E+12,1.08911E+12,1.18837E+12,1.31832E+12,1.39001E+12,1.4123E+12,
Iceland,ISL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,-8.231748557,14.50522747,8.664433022,-2.662788799,2.621475424,13.06748552,8.91419316,15.1574803,6.267806251,2.698838252,3.16388311,-8.943438261,11.00330893,2.406009595,11.05061402,5.946521192,3.266338648,-3.604770213,2.942776665,-0.025710485,-5.909598981,-1.981932801,6.512688814,9.278218323,-2.288754493,8.090365685,4.785644825,1.423467588,3.111877168,3.853955359,6.702809472,3.394869588,0.94470289,8.162684935,7.053078926,-4.69778288,23.34686034,3.335760478,8.259206943,0.985325989,3.407291767,3.598453065,6.71194225,3.164536656,9.113930866,10.93469799,5.438403989,1.603446411,
Iceland,ISL,Exports of goods and services (constant 2010 US$),NE.EXP.GNFS.KD,,,,,,,,,,,1416886530,1300251994,1488856503,1617857478,1574777350,1616059751,1827238125,1990121661,2291773960,2435417911,2501145902,2580279234,2349513554,2608037789,2670787428,2965925838,3142295247,3244933251,3127960864,3220009766,3219181886,3028941146,2968909568,3162265409,3455667298,3376575557,3649752867,3824417077,3878856414,3999561661,4153702982,4432117779,4582582398,4625874186,5003469722,5356368390,5104737833,6296533845,6506571133,7043962307,7113368299,7355741511,7620434417,8131913574,8389250960,9153841493,10154786414,10707044724,10878726448,
Iceland,ISL,Exports of goods and services (current LCU),NE.EXP.GNFS.CN,,,,,,,,,,,205395000,217517700,255633200,364569700,468659200,709109300,1034813300,1424516900,2450208600,3761198600,5672400800,8606415800,12556755500,26868128600,33996006700,49114064000,62342113000,72107121200,82187952900,1.06886E+11,1.24969E+11,1.25708E+11,1.21634E+11,1.35734E+11,1.57474E+11,1.6129E+11,1.76787E+11,1.9072E+11,2.03759E+11,2.1087E+11,2.27953E+11,2.96229E+11,3.0272E+11,2.85976E+11,3.1447E+11,3.21923E+11,3.72373E+11,4.55085E+11,6.39815E+11,7.91773E+11,8.69551E+11,9.62536E+11,1.01327E+12,1.04791E+12,1.06832E+12,1.18837E+12,1.18662E+12,1.20629E+12,1.32336E+12,
